is_draft,author_account_age_days,additions,deletions,changed_files,commits_count,body_len,created_day_of_week,created_hour,requested_reviewers_count,is_risky,total_changes,change_ratio,avg_changes_per_file,commits_per_file,title_length,is_weekend,is_business_hours,has_body,has_labels,has_milestone,has_file_extensions,author_association_encoded
0,4021,2569,168,19,61,2584,2,11,2,1,2737,15.201183431952662,136.85,3.05,68,0,1,1,1,0,1,1
0,4436,1518,1354,37,15,1426,2,9,2,1,2872,1.1202952029520294,75.57894736842105,0.39473684210526316,52,0,1,1,1,0,1,1
0,4021,3593,802,30,49,2143,2,9,2,1,4395,4.474470734744707,141.7741935483871,1.5806451612903225,71,0,1,1,1,0,1,1
0,4021,5129,1415,107,9,1427,2,8,1,1,6544,3.6221751412429377,60.592592592592595,0.08333333333333333,70,0,0,1,1,0,1,1
0,4126,609,67,21,11,4611,2,6,3,1,676,8.955882352941176,30.727272727272727,0.5,75,0,0,1,1,0,1,2
0,1828,201,0,12,35,2513,2,2,2,1,201,201.0,15.461538461538462,2.6923076923076925,57,0,0,1,1,0,1,1
0,1828,405,240,21,16,5948,1,23,2,1,645,1.6804979253112033,29.318181818181817,0.7272727272727273,71,0,0,1,1,0,1,1
0,4435,392,69,7,11,1475,1,10,2,1,461,5.6,57.625,1.375,52,0,1,1,1,0,1,1
0,4435,1670,2177,8,1,1058,1,10,2,1,3847,0.7667584940312213,427.44444444444446,0.1111111111111111,55,0,1,1,1,0,1,1
0,4434,65,99,14,1,621,0,8,2,0,164,0.65,10.933333333333334,0.06666666666666667,43,0,0,1,1,0,1,1
0,4434,41,37,6,1,353,0,7,2,0,78,1.0789473684210527,11.142857142857142,0.14285714285714285,40,0,0,1,1,0,1,1
0,1095,6,4,2,2,1052,0,4,0,1,10,1.2,3.3333333333333335,0.6666666666666666,60,0,0,1,1,0,1,1
0,4428,14,19,2,2,582,1,10,2,0,33,0.7,11.0,0.6666666666666666,43,0,1,1,1,0,1,1
0,1089,2873,3503,114,33,4835,0,7,0,1,6376,0.819920091324201,55.44347826086957,0.28695652173913044,73,0,0,1,1,0,1,1
0,4115,652,0,3,7,3425,4,21,2,1,652,652.0,163.0,1.75,76,0,0,1,1,0,1,2
0,1082,10,5,4,1,1464,1,2,1,1,15,1.6666666666666667,3.0,0.2,85,0,0,1,1,0,1,1
0,3492,11,3,2,3,1776,0,10,1,1,14,2.75,4.666666666666667,1.0,76,0,1,1,1,0,1,1
0,3492,14,0,2,2,494,0,10,1,1,14,14.0,4.666666666666667,0.6666666666666666,43,0,1,1,1,0,1,1
0,1081,745,18,12,6,3521,0,4,1,1,763,39.21052631578947,58.69230769230769,0.46153846153846156,80,0,0,1,1,0,1,1
0,1811,33,26,2,3,1352,6,10,2,0,59,1.2222222222222223,19.666666666666668,1.0,51,1,1,1,1,0,1,1
0,1811,4607,5032,183,5,4009,6,10,2,0,9639,0.9153586330220544,52.38586956521739,0.02717391304347826,110,1,1,1,1,0,1,1
0,1080,601,143,13,5,2010,6,7,1,1,744,4.173611111111111,53.142857142857146,0.35714285714285715,50,1,0,1,1,0,1,1
0,2915,51,45,8,4,436,5,7,2,1,96,1.108695652173913,10.666666666666666,0.4444444444444444,54,1,0,1,1,0,1,1
0,4418,182,209,7,4,1292,4,16,1,1,391,0.8666666666666667,48.875,0.5,51,0,1,1,1,0,1,1
0,4417,170,154,2,5,966,3,18,2,1,324,1.096774193548387,108.0,1.6666666666666667,43,0,0,1,1,0,1,1
0,4417,1,2,1,2,602,3,18,3,0,3,0.3333333333333333,1.5,1.0,36,0,0,1,1,0,1,1
0,1809,247,66,12,3,1078,3,18,1,0,313,3.6865671641791047,24.076923076923077,0.23076923076923078,72,0,0,1,1,0,1,1
0,3160,44,23,2,2,612,3,17,2,0,67,1.8333333333333333,22.333333333333332,0.6666666666666666,72,0,1,1,1,0,1,2
0,4417,1,1,1,1,399,3,17,2,0,2,0.5,1.0,0.5,52,0,1,1,1,0,1,1
0,4417,12,17,2,2,637,3,16,2,1,29,0.6666666666666666,9.666666666666666,0.6666666666666666,34,0,1,1,1,0,1,1
0,3159,58,1,4,1,801,2,18,1,1,59,29.0,11.8,0.2,56,0,0,1,1,0,1,2
0,3883,2398,169,42,13,1986,1,19,3,1,2567,14.105882352941176,59.69767441860465,0.3023255813953488,47,0,0,1,1,0,1,2
0,1807,1594,280,47,35,5117,1,18,3,1,1874,5.672597864768683,39.041666666666664,0.7291666666666666,82,0,0,1,1,0,1,1
0,3883,4167,4371,129,39,1101,1,15,2,1,8538,0.9531107044830741,65.67692307692307,0.3,50,0,1,1,1,0,1,2
0,1806,18,25,3,2,1711,1,8,2,1,43,0.6923076923076923,10.75,0.5,48,0,0,1,1,0,1,1
0,4414,262,5,6,7,1880,0,16,3,1,267,43.666666666666664,38.142857142857146,1.0,48,0,1,1,1,0,1,1
0,4102,2625,32,7,18,2985,6,18,2,1,2657,79.54545454545455,332.125,2.25,71,1,0,1,1,0,1,2
0,4413,94,297,10,1,1325,6,16,4,1,391,0.31543624161073824,35.54545454545455,0.09090909090909091,46,1,1,1,1,0,1,1
0,4413,19,22,2,1,1064,6,16,4,1,41,0.8260869565217391,13.666666666666666,0.3333333333333333,39,1,1,1,1,0,1,1
0,3880,7671,262,58,32,2636,5,15,4,1,7933,29.167300380228138,134.45762711864407,0.5423728813559322,42,1,1,1,1,0,1,2
0,2907,31,31,2,1,24,4,10,2,1,62,0.96875,20.666666666666668,0.3333333333333333,19,0,1,1,1,0,1,1
0,4100,3027,1,4,15,4421,4,0,1,1,3028,1513.5,605.6,3.0,48,0,0,1,1,0,1,2
0,3878,453,542,57,13,955,3,14,3,1,995,0.8342541436464088,17.155172413793103,0.22413793103448276,53,0,1,1,1,0,1,2
0,1070,9,2,1,1,1238,3,4,2,1,11,3.0,5.5,0.5,67,0,0,1,1,0,1,1
0,3877,90,41,5,3,518,2,21,2,1,131,2.142857142857143,21.833333333333332,0.5,68,0,0,1,1,0,1,2
0,4098,1,1,1,2,926,2,15,1,1,2,0.5,1.0,1.0,70,0,1,1,1,0,1,2
0,4409,898,144,12,1,553,2,13,4,1,1042,6.1931034482758625,80.15384615384616,0.07692307692307693,61,0,1,1,1,0,1,1
0,1070,63,8,7,3,2014,2,10,0,1,71,7.0,8.875,0.375,85,0,1,1,1,0,1,1
0,3876,214,114,14,12,984,1,18,2,1,328,1.8608695652173912,21.866666666666667,0.8,57,0,0,1,1,0,1,2
0,4097,799,9,6,8,1027,1,16,1,1,808,79.9,115.42857142857143,1.1428571428571428,53,0,1,1,1,0,1,2
0,4408,850,128,27,2,1129,1,15,2,1,978,6.589147286821706,34.92857142857143,0.07142857142857142,39,0,1,1,1,0,1,1
0,1069,9,5,1,1,1628,1,12,0,1,14,1.5,7.0,0.5,70,0,1,1,1,0,1,1
0,4407,2155,225,29,6,1041,1,7,2,1,2380,9.535398230088495,79.33333333333333,0.2,63,0,0,1,1,0,1,1
0,1068,89,68,1,1,1912,1,5,1,1,157,1.289855072463768,78.5,0.5,75,0,0,1,1,0,1,1
0,1068,1,1,1,1,1445,1,4,0,1,2,0.5,1.0,0.5,78,0,0,1,1,0,1,1
0,1068,3,0,1,1,1722,1,4,0,1,3,3.0,1.5,0.5,74,0,0,1,1,0,1,1
0,4097,4428,105,1,16,5157,0,21,1,1,4533,41.77358490566038,2266.5,8.0,45,0,0,1,1,0,1,2
0,4406,1204,887,36,10,1456,0,9,2,1,2091,1.3558558558558558,56.513513513513516,0.2702702702702703,46,0,1,1,1,0,1,1
0,1795,916,34,12,5,1470,4,4,2,1,950,26.17142857142857,73.07692307692308,0.38461538461538464,51,0,0,1,1,0,1,1
0,4403,76,76,4,2,335,3,16,2,1,152,0.987012987012987,30.4,0.4,34,0,1,1,1,0,1,1
0,3987,35767,3,21,7,1746,3,15,2,1,35770,8941.75,1625.909090909091,0.3181818181818182,66,0,1,1,1,0,1,1
0,4403,4,4,2,1,298,3,14,2,1,8,0.8,2.6666666666666665,0.3333333333333333,36,0,1,1,1,0,1,1
0,4403,11,1,2,5,481,3,14,0,1,12,5.5,4.0,1.6666666666666667,36,0,1,1,1,0,1,1
0,1064,11,9,1,1,1003,3,12,2,1,20,1.1,10.0,0.5,76,0,1,1,1,0,1,1
0,1794,1051,100,7,9,4065,3,11,2,1,1151,10.405940594059405,143.875,1.125,101,0,1,1,1,0,1,1
0,1064,430,8,5,1,3388,3,11,1,1,438,47.77777777777778,73.0,0.16666666666666666,70,0,1,1,1,0,1,1
0,4402,938,630,23,13,832,3,10,2,1,1568,1.4865293185419968,65.33333333333333,0.5416666666666666,55,0,1,1,1,0,1,1
0,3987,19,3,1,3,1585,3,8,2,1,22,4.75,11.0,1.5,72,0,0,1,1,0,1,1
0,1794,188,49,17,4,1650,3,1,3,1,237,3.76,13.166666666666666,0.2222222222222222,74,0,0,1,1,0,1,1
0,1794,8,4,1,2,255,3,0,1,1,12,1.6,6.0,1.0,51,0,0,1,1,0,1,1
0,4092,64,64,2,4,4913,2,21,2,1,128,0.9846153846153847,42.666666666666664,1.3333333333333333,67,0,0,1,1,0,1,2
0,1063,1,0,1,1,798,2,15,0,1,1,1.0,0.5,0.5,80,0,1,1,1,0,1,1
0,1063,369,106,4,2,3807,2,14,0,1,475,3.4485981308411215,95.0,0.4,70,0,1,1,1,0,1,1
0,3986,13,1,2,3,1188,2,11,2,1,14,6.5,4.666666666666667,1.0,53,0,1,1,1,0,1,1
0,1793,642,397,34,4,2287,2,10,1,1,1039,1.6130653266331658,29.685714285714287,0.11428571428571428,68,0,1,1,1,0,1,1
0,1063,5,1,1,3,1229,2,8,2,1,6,2.5,3.0,1.5,80,0,0,1,1,0,1,1
0,4401,142,78,8,5,759,2,7,3,1,220,1.7974683544303798,24.444444444444443,0.5555555555555556,58,0,0,1,1,0,1,1
0,4401,8,0,2,3,598,2,7,2,1,8,8.0,2.6666666666666665,1.0,39,0,0,1,1,0,1,1
0,1062,141,9,7,4,3277,2,7,0,1,150,14.1,18.75,0.5,69,0,0,1,1,0,1,1
0,4401,1464,373,26,3,1324,2,7,2,1,1837,3.914438502673797,68.03703703703704,0.1111111111111111,53,0,0,1,1,0,1,1
0,4091,819,239,14,15,3191,1,22,2,1,1058,3.4125,70.53333333333333,1.0,80,0,0,1,1,0,1,2
0,4090,50,7,4,12,3944,1,17,3,1,57,6.25,11.4,2.4,54,0,1,1,1,0,1,2
0,3869,18,2,1,1,653,1,16,1,1,20,6.0,10.0,0.5,69,0,1,1,1,0,1,2
0,682,43,7,2,4,2071,1,15,2,1,50,5.375,16.666666666666668,1.3333333333333333,76,0,1,1,1,0,1,1
0,1792,25,24,2,1,2335,1,14,2,1,49,1.0,16.333333333333332,0.3333333333333333,95,0,1,1,1,0,1,1
0,1062,192,14,3,1,2578,1,12,0,1,206,12.8,51.5,0.25,77,0,1,1,1,0,1,1
0,1792,6,10,3,1,2693,1,10,2,1,16,0.5454545454545454,4.0,0.25,75,0,1,1,1,0,1,1
0,1061,3,3,2,4,1773,1,5,0,1,6,0.75,2.0,1.3333333333333333,93,0,0,1,1,0,1,1
0,1061,202,11,5,3,2299,1,4,0,1,213,16.833333333333332,35.5,0.5,72,0,0,1,1,0,1,1
0,4089,6,0,1,1,390,0,19,0,1,6,6.0,3.0,0.5,67,0,0,1,1,0,1,2
0,4399,89,56,6,3,321,0,9,4,1,145,1.5614035087719298,20.714285714285715,0.42857142857142855,43,0,1,1,1,0,1,1
0,1997,7,3,3,4,1782,0,8,1,1,10,1.75,2.5,1.0,60,0,0,1,1,0,1,1
0,4399,1006,120,21,9,1086,0,7,3,1,1126,8.314049586776859,51.18181818181818,0.4090909090909091,46,0,0,1,1,0,1,1
0,3981,135,0,2,2,1251,4,9,2,1,135,135.0,45.0,0.6666666666666666,59,0,1,1,1,0,1,1
0,1057,33,4,6,7,1862,4,5,0,1,37,6.6,5.285714285714286,1.0,73,0,0,1,1,0,1,1
0,4085,12,42,2,2,720,3,18,2,1,54,0.27906976744186046,18.0,0.6666666666666666,63,0,0,1,1,0,1,2
0,1057,1,1,1,2,1473,3,17,0,1,2,0.5,1.0,1.0,63,0,1,1,1,0,1,1
0,1057,44,5,1,1,1594,3,17,0,1,49,7.333333333333333,24.5,0.5,81,0,1,1,1,0,1,1
0,1057,60,1,3,1,1663,3,17,0,1,61,30.0,15.25,0.25,64,0,1,1,1,0,1,1
0,1057,42,36,1,2,1689,3,17,0,1,78,1.135135135135135,39.0,1.0,74,0,1,1,1,0,1,1
0,1057,3,2,1,1,1331,3,16,0,1,5,1.0,2.5,0.5,81,0,1,1,1,0,1,1
0,4396,204,197,95,6,1049,3,16,3,0,401,1.0303030303030303,4.177083333333333,0.0625,52,0,1,1,1,0,1,1
0,1057,234,45,9,10,1834,3,16,0,1,279,5.086956521739131,27.9,1.0,60,0,1,1,1,0,1,1
0,3980,713,21,9,18,2169,3,15,2,1,734,32.40909090909091,73.4,1.8,56,0,1,1,1,0,1,1
0,3980,996,2346,16,6,499,3,11,2,1,3342,0.4243715381337878,196.58823529411765,0.35294117647058826,65,0,1,1,1,0,1,1
0,3980,410,5,9,8,428,3,11,1,1,415,68.33333333333333,41.5,0.8,71,0,1,1,1,0,1,1
0,1787,30,29,4,2,2143,3,2,2,0,59,1.0,11.8,0.4,93,0,0,1,1,0,1,1
0,4084,11,3,3,3,961,2,18,2,1,14,2.75,3.5,0.75,69,0,0,1,1,0,1,2
0,4395,18,10,1,1,388,2,12,2,0,28,1.6363636363636365,14.0,0.5,42,0,1,1,1,0,1,1
0,1056,2649,42,52,13,1474,2,10,0,1,2691,61.604651162790695,50.77358490566038,0.24528301886792453,70,0,1,1,1,0,1,1
0,2891,709,172,10,16,1103,2,10,2,1,881,4.098265895953757,80.0909090909091,1.4545454545454546,38,0,1,1,1,0,1,1
0,3979,136,14,5,3,1970,2,10,2,1,150,9.066666666666666,25.0,0.5,48,0,1,1,1,0,1,1
0,1786,910,384,37,8,2995,2,7,3,1,1294,2.3636363636363638,34.05263157894737,0.21052631578947367,70,0,0,1,1,0,1,1
0,2155,3,2,1,1,0,5,6,0,0,5,1.0,2.5,0.5,20,1,0,0,1,0,1,2
0,2467,18,18,3,1,9342,5,3,0,0,36,0.9473684210526315,9.0,0.25,106,1,0,1,1,0,1,1
0,2466,173,114,6,1,2224,4,19,2,0,287,1.5043478260869565,41.0,0.14285714285714285,66,0,0,1,1,0,1,1
0,2154,19,2,2,1,263,4,19,3,0,21,6.333333333333333,7.0,0.3333333333333333,86,0,0,1,1,0,1,2
0,2154,152,2,5,1,0,4,19,1,0,154,50.666666666666664,25.666666666666668,0.16666666666666666,70,0,0,0,1,0,1,2
0,2154,4,9,3,2,0,4,19,0,0,13,0.4,3.25,0.5,25,0,0,0,1,0,1,2
0,2154,112,0,2,6,251,4,18,3,0,112,112.0,37.333333333333336,2.0,38,0,0,1,1,0,1,2
0,2154,42,19,1,3,72,4,17,3,0,61,2.1,30.5,1.5,40,0,1,1,1,0,1,2
0,2154,2,0,2,1,0,4,16,0,0,2,2.0,0.6666666666666666,0.3333333333333333,71,0,1,0,1,0,1,2
0,2154,4,30,1,1,10,4,16,0,0,34,0.12903225806451613,17.0,0.5,80,0,1,1,1,0,1,2
0,2466,494,392,8,1,2224,4,16,2,0,886,1.256997455470738,98.44444444444444,0.1111111111111111,66,0,1,1,1,0,1,1
0,3224,5,5,3,1,0,4,16,0,0,10,0.8333333333333334,2.5,0.25,25,0,1,0,1,0,1,0
0,2339,117,3,1,3,0,3,15,0,1,120,29.25,60.0,1.5,55,0,1,0,1,0,1,0
0,2152,114,6,2,7,393,3,4,0,1,120,16.285714285714285,40.0,2.3333333333333335,76,0,0,1,1,0,1,2
0,2152,1,1,1,1,62,3,3,3,0,2,0.5,1.0,0.5,52,0,0,1,1,0,1,2
0,2152,0,19,1,1,0,3,3,3,0,19,0.0,9.5,0.5,45,0,0,0,1,0,1,2
0,2152,6,6,3,1,0,3,2,3,0,12,0.8571428571428571,3.0,0.25,29,0,0,0,1,0,1,2
0,2152,20,3,1,1,0,2,21,1,0,23,5.0,11.5,0.5,79,0,0,0,1,0,1,2
0,2339,3,3,3,1,0,2,18,0,0,6,0.75,1.5,0.25,24,0,0,0,1,0,1,0
0,3222,17,2,1,1,142,2,18,0,0,19,5.666666666666667,9.5,0.5,44,0,0,1,1,0,1,0
0,2338,6,2,1,3,275,1,22,0,0,8,2.0,4.0,1.5,41,0,0,1,1,0,1,0
0,2463,44,44,3,1,20916,1,20,2,0,88,0.9777777777777777,22.0,0.25,65,0,0,1,1,0,1,1
0,3728,1,1,1,1,0,1,19,0,0,2,0.5,1.0,0.5,27,0,0,0,1,0,1,1
0,2151,89,88,1,2,31,1,15,1,0,177,1.0,88.5,1.0,49,0,1,1,1,0,1,2
0,2151,45,45,45,2,0,1,6,2,0,90,0.9782608695652174,1.9565217391304348,0.043478260869565216,26,0,0,0,1,0,1,2
0,2150,2,2,2,2,0,1,1,1,0,4,0.6666666666666666,1.3333333333333333,0.6666666666666666,21,0,0,0,1,0,1,2
0,434,256,23,9,2,16,1,0,2,0,279,10.666666666666666,27.9,0.2,65,0,0,1,1,0,1,1
0,2150,6,4,1,1,1037,0,22,1,0,10,1.2,5.0,0.5,55,0,0,1,1,0,1,2
0,2337,63,2,1,1,71,0,20,0,0,65,21.0,32.5,0.5,66,0,0,1,1,0,1,0
0,2150,2,2,1,1,34,0,20,3,0,4,0.6666666666666666,2.0,0.5,69,0,0,1,1,0,1,2
0,2150,1,0,1,1,0,0,20,0,0,1,1.0,0.5,0.5,64,0,0,0,1,0,1,2
0,93,6,0,1,1,580,0,20,1,0,6,6.0,3.0,0.5,74,0,0,1,1,0,1,1
0,2150,142,44,4,8,0,0,20,1,0,186,3.1555555555555554,37.2,1.6,65,0,0,0,1,0,1,2
0,2150,3,0,1,1,154,0,20,0,0,3,3.0,1.5,0.5,61,0,0,1,1,0,1,2
0,1123,27,3,2,3,151,0,17,1,0,30,6.75,10.0,1.0,73,0,1,1,1,0,1,1
0,1123,1,1,1,1,118,0,17,2,0,2,0.5,1.0,0.5,48,0,1,1,1,0,1,1
0,272,0,424,8,2,162,0,13,0,0,424,0.0,47.111111111111114,0.2222222222222222,45,0,1,1,1,0,1,1
0,2149,37,6,1,1,0,0,4,0,0,43,5.285714285714286,21.5,0.5,68,0,0,0,1,0,1,2
0,2147,72,70,2,1,650,5,4,0,0,142,1.0140845070422535,47.333333333333336,0.3333333333333333,36,1,0,1,1,0,1,2
0,2147,2,2,1,1,0,5,2,1,0,4,0.6666666666666666,2.0,0.5,22,1,0,0,1,0,1,2
0,3218,5,1,2,1,0,5,0,0,0,6,2.5,2.0,0.3333333333333333,57,1,0,0,1,0,1,0
0,2147,2,0,1,1,257,4,23,0,0,2,2.0,1.0,0.5,56,0,0,1,1,0,1,2
0,2147,199,64,33,4,0,4,21,1,0,263,3.0615384615384613,7.735294117647059,0.11764705882352941,43,0,0,0,1,0,1,2
0,2147,2,2,2,2,0,4,18,1,0,4,0.6666666666666666,1.3333333333333333,0.6666666666666666,21,0,0,0,1,0,1,2
0,2147,241,4,3,1,18,4,18,1,0,245,48.2,61.25,0.25,54,0,0,1,1,0,1,2
0,2147,248,3,3,1,18,4,18,1,0,251,62.0,62.75,0.25,65,0,0,1,1,0,1,2
0,2334,3,2,1,4,0,4,17,3,0,5,1.0,2.5,2.0,45,0,1,0,1,0,1,0
0,2334,1,1,1,2,0,4,17,3,0,2,0.5,1.0,1.0,17,0,1,0,1,0,1,0
0,2017,39,1,2,3,1759,4,17,1,0,40,19.5,13.333333333333334,1.0,75,0,1,1,1,0,1,1
0,3217,1,49,1,1,151,4,16,1,0,50,0.02,25.0,0.5,35,0,1,1,1,0,1,0
0,2334,1,1,1,1,0,4,16,2,0,2,0.5,1.0,0.5,42,0,1,0,1,0,1,0
0,2334,62,59,22,3,74,4,16,0,0,121,1.0333333333333334,5.260869565217392,0.13043478260869565,28,0,1,1,1,0,1,0
0,2147,36,31,3,4,0,4,16,3,0,67,1.125,16.75,1.0,86,0,1,0,1,0,1,2
0,2334,4,4,3,1,0,4,15,1,0,8,0.8,2.0,0.25,29,0,1,0,1,0,1,0
0,2333,61,0,1,4,41,4,15,0,0,61,61.0,30.5,2.0,74,0,1,1,1,0,1,0
0,3943,286,149,25,3,0,4,14,1,1,435,1.9066666666666667,16.73076923076923,0.11538461538461539,34,0,1,0,1,0,1,0
0,3943,160,166,12,1,113,4,11,1,0,326,0.9580838323353293,25.076923076923077,0.07692307692307693,35,0,1,1,1,0,1,0
0,2851,5,2,2,2,85,4,5,0,0,7,1.6666666666666667,2.3333333333333335,0.6666666666666666,55,0,0,1,1,0,1,1
0,2333,109,0,2,2,284,3,21,1,0,109,109.0,36.333333333333336,0.6666666666666666,54,0,0,1,1,0,1,0
0,2146,2,2,2,2,0,3,20,0,0,4,0.6666666666666666,1.3333333333333333,0.6666666666666666,25,0,0,0,1,0,1,2
0,3943,243,37,10,3,0,3,18,0,1,280,6.394736842105263,25.454545454545453,0.2727272727272727,50,0,0,0,1,0,1,0
0,3943,364,59,17,4,0,3,17,0,1,423,6.066666666666666,23.5,0.2222222222222222,45,0,1,0,1,0,1,0
0,1477,6,6,3,5,756,3,12,1,0,12,0.8571428571428571,3.0,1.25,69,0,1,1,1,0,1,1
0,2850,29,1,1,3,147,3,11,0,0,30,14.5,15.0,1.5,52,0,1,1,1,0,1,1
0,3942,232,111,1,4,0,3,10,0,0,343,2.0714285714285716,171.5,2.0,51,0,1,0,1,0,1,0
0,5287,1,1,1,1,790,3,10,0,0,2,0.5,1.0,0.5,75,0,1,1,1,0,1,1
0,4748,28,1,2,1,53,2,22,0,0,29,14.0,9.666666666666666,0.3333333333333333,42,0,0,1,1,0,1,0
0,4748,3,3,2,1,23,2,22,0,0,6,0.75,2.0,0.3333333333333333,33,0,0,1,1,0,1,0
0,688,15,0,1,2,88,2,19,1,0,15,15.0,7.5,1.0,74,0,0,1,1,0,1,1
0,3215,12,12,2,1,0,2,19,1,0,24,0.9230769230769231,8.0,0.3333333333333333,22,0,0,0,1,0,1,0
0,3918,360,6,2,6,293,2,18,0,0,366,51.42857142857143,122.0,2.0,77,0,0,1,1,0,1,1
0,3942,41,28,4,3,0,2,17,0,0,69,1.4137931034482758,13.8,0.6,104,0,1,0,1,0,1,0
0,3942,130,61,1,4,0,2,17,0,0,191,2.096774193548387,95.5,2.0,47,0,1,0,1,0,1,0
0,3942,138,86,1,4,0,2,16,0,0,224,1.5862068965517242,112.0,2.0,52,0,1,0,1,0,1,0
0,3215,105,0,2,7,783,2,15,0,0,105,105.0,35.0,2.3333333333333335,76,0,1,1,1,0,1,0
0,687,37,0,1,8,46,2,10,0,0,37,37.0,18.5,4.0,67,0,1,1,1,0,1,1
0,2144,2,2,2,1,0,2,0,0,0,4,0.6666666666666666,1.3333333333333333,0.3333333333333333,25,0,0,0,1,0,1,2
0,2144,19,4,1,1,0,2,0,1,0,23,3.8,11.5,0.5,62,0,0,0,1,0,1,2
0,1778,24,0,1,5,622,1,21,1,0,24,24.0,12.0,2.5,36,0,0,1,1,0,1,1
0,2629,38,3,2,8,357,1,19,1,0,41,9.5,13.666666666666666,2.6666666666666665,85,0,0,1,1,0,1,1
0,3214,6,0,1,2,0,1,17,0,0,6,6.0,3.0,1.0,55,0,1,0,1,0,1,0
0,3941,130,119,2,1,0,1,17,0,0,249,1.0833333333333333,83.0,0.3333333333333333,39,0,1,0,1,0,1,0
0,3941,86,19,1,1,0,1,17,0,0,105,4.3,52.5,0.5,50,0,1,0,1,0,1,0
0,2143,124,32,2,7,2837,0,23,1,1,156,3.757575757575758,52.0,2.3333333333333335,70,0,0,1,1,0,1,2
0,2947,18,18,9,1,344,0,22,0,0,36,0.9473684210526315,3.6,0.1,97,0,0,1,1,0,1,1
0,2143,88,12,5,4,1022,0,21,1,0,100,6.769230769230769,16.666666666666668,0.6666666666666666,65,0,0,1,1,0,1,2
0,3213,2,2,2,1,0,0,20,1,0,4,0.6666666666666666,1.3333333333333333,0.3333333333333333,27,0,0,0,1,0,1,0
0,3213,12,12,2,2,0,0,20,1,0,24,0.9230769230769231,8.0,0.6666666666666666,25,0,0,0,1,0,1,0
0,3213,4,4,2,1,0,0,18,1,0,8,0.8,2.6666666666666665,0.3333333333333333,19,0,0,0,1,0,1,0
0,3213,46,0,2,4,0,0,18,1,0,46,46.0,15.333333333333334,1.3333333333333333,48,0,0,0,1,0,1,0
0,3940,110,65,2,1,0,0,18,0,0,175,1.6666666666666667,58.333333333333336,0.3333333333333333,74,0,0,0,1,0,1,0
0,3940,20,19,1,1,0,0,17,0,0,39,1.0,19.5,0.5,58,0,1,0,1,0,1,0
0,3940,90,30,1,1,0,0,16,0,0,120,2.903225806451613,60.0,0.5,50,0,1,0,1,0,1,0
0,2601,18,6,2,7,312,0,14,1,0,24,2.5714285714285716,8.0,2.3333333333333335,72,0,1,1,1,0,1,1
0,463,1,0,1,3,289,0,4,0,0,1,1.0,0.5,1.5,56,0,0,1,1,0,1,1
0,3938,65,28,1,3,0,5,18,0,1,93,2.2413793103448274,46.5,1.5,43,1,0,0,1,0,1,0
0,3938,105,39,2,1,0,5,18,0,0,144,2.625,48.0,0.3333333333333333,72,1,0,0,1,0,1,0
0,2976,19,19,1,5,349,5,7,1,0,38,0.95,19.0,2.5,71,1,0,1,1,0,1,1
0,1548,128,26,3,4,1226,5,6,0,0,154,4.7407407407407405,38.5,1.0,70,1,0,1,1,0,1,1
0,3210,4,4,3,1,0,4,21,1,0,8,0.8,2.0,0.25,20,0,0,0,1,0,1,0
0,3936,125,60,1,1,0,4,12,0,1,185,2.0491803278688523,92.5,0.5,46,0,1,0,1,0,1,0
0,3265,7,2,2,4,1191,4,11,1,1,9,2.3333333333333335,3.0,1.3333333333333333,49,0,1,1,1,0,1,1
0,3936,68,29,1,1,0,4,10,0,1,97,2.2666666666666666,48.5,0.5,47,0,1,0,1,0,1,0
0,826,291,11,2,8,1146,4,9,1,1,302,24.25,100.66666666666667,2.6666666666666665,60,0,1,1,1,0,1,1
0,3936,53,34,3,3,0,4,0,0,1,87,1.5142857142857142,21.75,0.75,108,0,0,0,1,0,1,0
0,3936,418,89,1,1,0,3,23,0,1,507,4.644444444444445,253.5,0.5,51,0,0,0,1,0,1,0
0,3936,20,18,3,3,455,3,20,0,1,38,1.0526315789473684,9.5,0.75,60,0,0,1,1,0,1,0
0,3936,33,23,2,1,0,3,20,0,1,56,1.375,18.666666666666668,0.3333333333333333,77,0,0,0,1,0,1,0
0,2415,14,2,2,1,1346,3,17,1,1,16,4.666666666666667,5.333333333333333,0.3333333333333333,67,0,1,1,1,0,1,1
0,3935,23,22,2,1,0,3,14,0,1,45,1.0,15.0,0.3333333333333333,104,0,1,0,1,0,1,0
0,3935,127,112,3,3,0,3,14,0,1,239,1.1238938053097345,59.75,0.75,47,0,1,0,1,0,1,0
0,3935,20,9,2,8,0,3,13,0,1,29,2.0,9.666666666666666,2.6666666666666665,67,0,1,0,1,0,1,0
0,3935,34,13,4,2,516,3,12,0,1,47,2.4285714285714284,9.4,0.4,53,0,1,1,1,0,1,0
0,4995,1,1,1,1,35,3,12,1,1,2,0.5,1.0,0.5,30,0,1,1,1,0,1,1
0,3935,166,36,4,4,0,3,9,0,1,202,4.486486486486487,40.4,0.8,61,0,1,0,1,0,1,0
0,3935,0,1,1,1,0,3,7,0,1,1,0.0,0.5,0.5,39,0,0,0,1,0,1,0
0,3209,1,0,1,1,118,2,22,1,0,1,1.0,0.5,0.5,49,0,0,1,1,0,1,0
0,3208,9,9,2,1,0,2,21,1,0,18,0.9,6.0,0.3333333333333333,19,0,0,0,1,0,1,0
